"","phenotype","mean","sd","Test.Model","True.Model","MAF","Power","ES","R2","ES_AB","ES_BB","N_total_at_Alpha_5e-08"
"1137","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.37,0.8,0.65,0.0726940624225196,0.65,1.3,524.712821552504
"1138","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.38,0.8,0.65,0.0734737070216457,0.65,1.3,518.929461334145
"1139","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.39,0.8,0.65,0.0741909800528418,0.65,1.3,513.716069544261
"1140","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.4,0.8,0.65,0.0748458815161077,0.65,1.3,509.043239331437
"1141","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.41,0.8,0.65,0.0754384114114436,0.65,1.3,504.885314086767
"1142","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.42,0.8,0.65,0.0759685697388493,0.65,1.3,501.220015144144
"1143","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.43,0.8,0.65,0.076436356498325,0.65,1.3,498.028129054312
"1144","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.44,0.8,0.65,0.0768417716898706,0.65,1.3,495.293245886728
"1145","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.45,0.8,0.65,0.0771848153134861,0.65,1.3,493.001541664702
"1146","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.46,0.8,0.65,0.0774654873691715,0.65,1.3,491.141599389685
"1147","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.47,0.8,0.65,0.0776837878569268,0.65,1.3,489.704264227286
"1148","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.48,0.8,0.65,0.077839716776752,0.65,1.3,488.682529364505
"1149","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.49,0.8,0.65,0.0779332741286472,0.65,1.3,488.071449846505
"1150","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.5,0.8,0.65,0.0779644599126122,0.65,1.3,487.868082396915
